subset,asset,split,label,filename,parent_id,method
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0462_cadeia_isolador_vidro_753.jpg,12-2020_DJI_0462,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0465_cadeia_isolador_vidro_756.jpg,12-2020_DJI_0465,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0483_cadeia_isolador_vidro_766.jpg,12-2020_DJI_0483,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0486_cadeia_isolador_vidro_769.jpg,12-2020_DJI_0486,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0488_cadeia_isolador_vidro_771.jpg,12-2020_DJI_0488,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0490_cadeia_isolador_vidro_773.jpg,12-2020_DJI_0490,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0504_cadeia_isolador_vidro_719.jpg,12-2020_DJI_0504,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0507_cadeia_isolador_vidro_722.jpg,12-2020_DJI_0507,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0518_cadeia_isolador_vidro_730.jpg,12-2020_DJI_0518,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0519_cadeia_isolador_vidro_731.jpg,12-2020_DJI_0519,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0524_cadeia_isolador_vidro_735.jpg,12-2020_DJI_0524,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0536_cadeia_isolador_vidro_738.jpg,12-2020_DJI_0536,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0537_cadeia_isolador_vidro_739.jpg,12-2020_DJI_0537,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0554_cadeia_isolador_vidro_695.jpg,12-2020_DJI_0554,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0569_cadeia_isolador_vidro_706.jpg,12-2020_DJI_0569,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0573_cadeia_isolador_vidro_707.jpg,12-2020_DJI_0573,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0587_cadeia_isolador_vidro_714.jpg,12-2020_DJI_0587,regex
supervised,glass-insulator,train,good,Fotos 03-12-2020_DJI_0589_cadeia_isolador_vidro_716.jpg,12-2020_DJI_0589,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0601_cadeia_isolador_vidro_1229.jpg,12-2020_DJI_0601,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0603_cadeia_isolador_vidro_1231.jpg,12-2020_DJI_0603,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0606_cadeia_isolador_vidro_1233.jpg,12-2020_DJI_0606,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0615_cadeia_isolador_vidro_1236.jpg,12-2020_DJI_0615,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0618_cadeia_isolador_vidro_1239.jpg,12-2020_DJI_0618,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0635_cadeia_isolador_vidro_1245.jpg,12-2020_DJI_0635,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0636_cadeia_isolador_vidro_1246.jpg,12-2020_DJI_0636,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0661_cadeia_isolador_vidro_1211.jpg,12-2020_DJI_0661,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0663_cadeia_isolador_vidro_1213.jpg,12-2020_DJI_0663,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0668_cadeia_isolador_vidro_1217.jpg,12-2020_DJI_0668,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0669_cadeia_isolador_vidro_1218.jpg,12-2020_DJI_0669,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0674_cadeia_isolador_vidro_1221.jpg,12-2020_DJI_0674,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0683_cadeia_isolador_vidro_1223.jpg,12-2020_DJI_0683,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0709_cadeia_isolador_vidro_1184.jpg,12-2020_DJI_0709,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0712_cadeia_isolador_vidro_1187.jpg,12-2020_DJI_0712,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0724_cadeia_isolador_vidro_1193.jpg,12-2020_DJI_0724,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0725_cadeia_isolador_vidro_1194.jpg,12-2020_DJI_0725,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0727_cadeia_isolador_vidro_1196.jpg,12-2020_DJI_0727,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0744_cadeia_isolador_vidro_1204.jpg,12-2020_DJI_0744,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0765_cadeia_isolador_vidro_1169.jpg,12-2020_DJI_0765,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0781_cadeia_isolador_vidro_1176.jpg,12-2020_DJI_0781,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0783_cadeia_isolador_vidro_1178.jpg,12-2020_DJI_0783,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0799_cadeia_isolador_vidro_1145.jpg,12-2020_DJI_0799,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0815_cadeia_isolador_vidro_1154.jpg,12-2020_DJI_0815,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0826_cadeia_isolador_vidro_1157.jpg,12-2020_DJI_0826,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0827_cadeia_isolador_vidro_1158.jpg,12-2020_DJI_0827,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0828_cadeia_isolador_vidro_1159.jpg,12-2020_DJI_0828,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0831_cadeia_isolador_vidro_1161.jpg,12-2020_DJI_0831,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0842_cadeia_isolador_vidro_1123.jpg,12-2020_DJI_0842,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0843_cadeia_isolador_vidro_1124.jpg,12-2020_DJI_0843,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0848_cadeia_isolador_vidro_1129.jpg,12-2020_DJI_0848,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0854_cadeia_isolador_vidro_1131.jpg,12-2020_DJI_0854,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0857_cadeia_isolador_vidro_1133.jpg,12-2020_DJI_0857,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0896_cadeia_isolador_vidro_1101.jpg,12-2020_DJI_0896,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0897_cadeia_isolador_vidro_1102.jpg,12-2020_DJI_0897,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0923_cadeia_isolador_vidro_1117.jpg,12-2020_DJI_0923,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0929_cadeia_isolador_vidro_1121.jpg,12-2020_DJI_0929,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0943_cadeia_isolador_vidro_1081.jpg,12-2020_DJI_0943,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0944_cadeia_isolador_vidro_1082.jpg,12-2020_DJI_0944,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0946_cadeia_isolador_vidro_1083.jpg,12-2020_DJI_0946,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0947_cadeia_isolador_vidro_1084.jpg,12-2020_DJI_0947,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_0973_cadeia_isolador_vidro_1097.jpg,12-2020_DJI_0973,regex
supervised,glass-insulator,train,good,Fotos 04-12-2020_DJI_1000 (9)_cadeia_isolador_vidro_1079.jpg,12-2020_DJI_1000,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0021_cadeia_isolador_vidro_1397.jpg,12-2020_DJI_0021,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0025_cadeia_isolador_vidro_1401.jpg,12-2020_DJI_0025,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0067_cadeia_isolador_vidro_1386.jpg,12-2020_DJI_0067,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0077_cadeia_isolador_vidro_1387.jpg,12-2020_DJI_0077,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0094_cadeia_isolador_vidro_1361.jpg,12-2020_DJI_0094,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0095_cadeia_isolador_vidro_1362.jpg,12-2020_DJI_0095,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0102_cadeia_isolador_vidro_1364.jpg,12-2020_DJI_0102,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0133_cadeia_isolador_vidro_1337.jpg,12-2020_DJI_0133,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0145_cadeia_isolador_vidro_1345.jpg,12-2020_DJI_0145,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0146_cadeia_isolador_vidro_1346.jpg,12-2020_DJI_0146,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0150_cadeia_isolador_vidro_1349.jpg,12-2020_DJI_0150,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0165_cadeia_isolador_vidro_1355.jpg,12-2020_DJI_0165,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0167_cadeia_isolador_vidro_1357.jpg,12-2020_DJI_0167,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0170_cadeia_isolador_vidro_1358.jpg,12-2020_DJI_0170,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0206_cadeia_isolador_vidro_1332.jpg,12-2020_DJI_0206,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0209_cadeia_isolador_vidro_1335.jpg,12-2020_DJI_0209,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0211_cadeia_isolador_vidro_1336.jpg,12-2020_DJI_0211,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0223_cadeia_isolador_vidro_1299.jpg,12-2020_DJI_0223,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0224_cadeia_isolador_vidro_1300.jpg,12-2020_DJI_0224,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0228_cadeia_isolador_vidro_1301.jpg,12-2020_DJI_0228,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0233_cadeia_isolador_vidro_1306.jpg,12-2020_DJI_0233,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0236_cadeia_isolador_vidro_1310.jpg,12-2020_DJI_0236,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0237_cadeia_isolador_vidro_1311.jpg,12-2020_DJI_0237,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0245_cadeia_isolador_vidro_1312.jpg,12-2020_DJI_0245,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0248_cadeia_isolador_vidro_1315.jpg,12-2020_DJI_0248,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0253_cadeia_isolador_vidro_1318.jpg,12-2020_DJI_0253,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0265_cadeia_isolador_vidro_1274.jpg,12-2020_DJI_0265,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0273_cadeia_isolador_vidro_1280.jpg,12-2020_DJI_0273,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0290_cadeia_isolador_vidro_1291.jpg,12-2020_DJI_0290,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0294_cadeia_isolador_vidro_1292.jpg,12-2020_DJI_0294,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0296_cadeia_isolador_vidro_1294.jpg,12-2020_DJI_0296,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0312_cadeia_isolador_vidro_1250.jpg,12-2020_DJI_0312,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0313_cadeia_isolador_vidro_1251.jpg,12-2020_DJI_0313,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0314_cadeia_isolador_vidro_1252.jpg,12-2020_DJI_0314,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0332_cadeia_isolador_vidro_1261.jpg,12-2020_DJI_0332,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0334_cadeia_isolador_vidro_1263.jpg,12-2020_DJI_0334,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0343_cadeia_isolador_vidro_1269.jpg,12-2020_DJI_0343,regex
supervised,glass-insulator,train,good,Fotos 07-12-2020_DJI_0344_cadeia_isolador_vidro_1271.jpg,12-2020_DJI_0344,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0368_cadeia_isolador_vidro_1413.jpg,12-2020_DJI_0368,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0390_cadeia_isolador_vidro_1426.jpg,12-2020_DJI_0390,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0399_cadeia_isolador_vidro_1432.jpg,12-2020_DJI_0399,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0401_cadeia_isolador_vidro_1433.jpg,12-2020_DJI_0401,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0410_cadeia_isolador_vidro_1435.jpg,12-2020_DJI_0410,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0411_cadeia_isolador_vidro_1436.jpg,12-2020_DJI_0411,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0413_cadeia_isolador_vidro_1438.jpg,12-2020_DJI_0413,regex
supervised,glass-insulator,train,good,Fotos 08-12-2020_DJI_0420_cadeia_isolador_vidro_1442.jpg,12-2020_DJI_0420,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0010_cadeia_isolador_vidro_1493.jpg,11-2020_DJI_0010,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0037_cadeia_isolador_vidro_1468.jpg,11-2020_DJI_0037,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0045_cadeia_isolador_vidro_1478.jpg,11-2020_DJI_0045,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0046_cadeia_isolador_vidro_1480.jpg,11-2020_DJI_0046,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0047_cadeia_isolador_vidro_1482.jpg,11-2020_DJI_0047,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0049_cadeia_isolador_vidro_1484.jpg,11-2020_DJI_0049,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0050_cadeia_isolador_vidro_1486.jpg,11-2020_DJI_0050,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0053_cadeia_isolador_vidro_1489.jpg,11-2020_DJI_0053,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0063_cadeia_isolador_vidro_1450.jpg,11-2020_DJI_0063,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0065_cadeia_isolador_vidro_1452.jpg,11-2020_DJI_0065,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0065_cadeia_isolador_vidro_1453.jpg,11-2020_DJI_0065,regex
supervised,glass-insulator,train,good,Fotos 16-11-2020_DJI_0076_cadeia_isolador_vidro_1458.jpg,11-2020_DJI_0076,regex
supervised,glass-insulator,train,good,Fotos 17-11-2020_DJI_0172_cadeia_isolador_vidro_1517.jpg,11-2020_DJI_0172,regex
supervised,glass-insulator,train,good,Fotos 19-10-2020_DJI_0062_cadeia_isolador_vidro_15.jpg,10-2020_DJI_0062,regex
supervised,glass-insulator,train,good,Fotos 19-10-2020_DJI_0064_cadeia_isolador_vidro_16.jpg,10-2020_DJI_0064,regex
supervised,glass-insulator,train,good,Fotos 19-10-2020_DJI_0065_cadeia_isolador_vidro_17.jpg,10-2020_DJI_0065,regex
supervised,glass-insulator,train,good,Fotos 19-10-2020_DJI_0066_cadeia_isolador_vidro_10.jpg,10-2020_DJI_0066,regex
supervised,glass-insulator,train,good,Fotos 19-10-2020_DJI_0066_cadeia_isolador_vidro_18.jpg,10-2020_DJI_0066,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0401_cadeia_isolador_vidro_1560.jpg,10-2020_DJI_0401,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0401_cadeia_isolador_vidro_1561.jpg,10-2020_DJI_0401,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0411_cadeia_isolador_vidro_1566.jpg,10-2020_DJI_0411,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0416_cadeia_isolador_vidro_1568.jpg,10-2020_DJI_0416,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0421_cadeia_isolador_vidro_1572.jpg,10-2020_DJI_0421,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0453_cadeia_isolador_vidro_1579.jpg,10-2020_DJI_0453,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0455_cadeia_isolador_vidro_1581.jpg,10-2020_DJI_0455,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0459_cadeia_isolador_vidro_1584.jpg,10-2020_DJI_0459,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0477_cadeia_isolador_vidro_1593.jpg,10-2020_DJI_0477,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0484_cadeia_isolador_vidro_1598.jpg,10-2020_DJI_0484,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0499_cadeia_isolador_vidro_1602.jpg,10-2020_DJI_0499,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0500_cadeia_isolador_vidro_1603.jpg,10-2020_DJI_0500,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0503_cadeia_isolador_vidro_1604.jpg,10-2020_DJI_0503,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0562_cadeia_isolador_vidro_1635.jpg,10-2020_DJI_0562,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0563_cadeia_isolador_vidro_1637.jpg,10-2020_DJI_0563,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0575_cadeia_isolador_vidro_1523.jpg,10-2020_DJI_0575,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0575_cadeia_isolador_vidro_1524.jpg,10-2020_DJI_0575,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0585_cadeia_isolador_vidro_1527.jpg,10-2020_DJI_0585,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0609_cadeia_isolador_vidro_1533.jpg,10-2020_DJI_0609,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0610_cadeia_isolador_vidro_1534.jpg,10-2020_DJI_0610,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0620_cadeia_isolador_vidro_1537.jpg,10-2020_DJI_0620,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0621_cadeia_isolador_vidro_1539.jpg,10-2020_DJI_0621,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0624_cadeia_isolador_vidro_1541.jpg,10-2020_DJI_0624,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0625_cadeia_isolador_vidro_1542.jpg,10-2020_DJI_0625,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0627_cadeia_isolador_vidro_1544.jpg,10-2020_DJI_0627,regex
supervised,glass-insulator,train,good,Fotos 21-10-2020_DJI_0637_cadeia_isolador_vidro_1550.jpg,10-2020_DJI_0637,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0189_cadeia_isolador_vidro_1856.jpg,11-2020_DJI_0189,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0191_cadeia_isolador_vidro_1858.jpg,11-2020_DJI_0191,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0192_cadeia_isolador_vidro_1859.jpg,11-2020_DJI_0192,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0201_cadeia_isolador_vidro_1868.jpg,11-2020_DJI_0201,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0217_cadeia_isolador_vidro_1878.jpg,11-2020_DJI_0217,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0218_cadeia_isolador_vidro_1879.jpg,11-2020_DJI_0218,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0228_cadeia_isolador_vidro_1885.jpg,11-2020_DJI_0228,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0230_cadeia_isolador_vidro_1887.jpg,11-2020_DJI_0230,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0246_cadeia_isolador_vidro_1828.jpg,11-2020_DJI_0246,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0259_cadeia_isolador_vidro_1837.jpg,11-2020_DJI_0259,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0261_cadeia_isolador_vidro_1839.jpg,11-2020_DJI_0261,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0262_cadeia_isolador_vidro_1840.jpg,11-2020_DJI_0262,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0263_cadeia_isolador_vidro_1841.jpg,11-2020_DJI_0263,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0265_cadeia_isolador_vidro_1843.jpg,11-2020_DJI_0265,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0280_cadeia_isolador_vidro_1852.jpg,11-2020_DJI_0280,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0284_cadeia_isolador_vidro_1855.jpg,11-2020_DJI_0284,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0296_cadeia_isolador_vidro_1797.jpg,11-2020_DJI_0296,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0300_cadeia_isolador_vidro_1801.jpg,11-2020_DJI_0300,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0301_cadeia_isolador_vidro_1802.jpg,11-2020_DJI_0301,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0310_cadeia_isolador_vidro_1806.jpg,11-2020_DJI_0310,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0311_cadeia_isolador_vidro_1807.jpg,11-2020_DJI_0311,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0313_cadeia_isolador_vidro_1809.jpg,11-2020_DJI_0313,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0315_cadeia_isolador_vidro_1811.jpg,11-2020_DJI_0315,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0324_cadeia_isolador_vidro_1813.jpg,11-2020_DJI_0324,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0327_cadeia_isolador_vidro_1815.jpg,11-2020_DJI_0327,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0330_cadeia_isolador_vidro_1818.jpg,11-2020_DJI_0330,regex
supervised,glass-insulator,train,good,Fotos 25-11-2020_DJI_0331_cadeia_isolador_vidro_1819.jpg,11-2020_DJI_0331,regex
