crop_id,parent_id,source_subset,source_split,assigned_split,asset,label,candidate_path,included_in_t3,exclusion_reason
unsup_polymer-insulator-upper-shackle_test_02-06-2021_DJI_0292_247,02-06-2021_DJI_0292,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/02-06-2021_DJI_0292_247.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_0,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_0.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_1,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_1.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_2,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_2.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_3,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_3.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_4,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_4.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_5,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_5.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_6,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_6.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_7,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_7.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_8,Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 11-12-2020_DJI_0124_manilha_isolador_superior_897_8.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_0,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_0.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_1,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_1.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_2,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_2.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_3,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_3.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_4,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_4.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_5,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_5.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_6,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_6.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_7,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_7.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0005_2_8,01-06-2021_DJI_0005_2,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0005_2_8.jpg,True,included
sup_polymer-insulator-upper-shackle_train_08-06-2021_DJI_0202_341,08-06-2021_DJI_0202,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/08-06-2021_DJI_0202_341.jpg,True,included
unsup_polymer-insulator-upper-shackle_test_08-06-2021_DJI_0202_341,08-06-2021_DJI_0202,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/08-06-2021_DJI_0202_341.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0084_464,09-06-2021_DJI_0084,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0084_464.jpg,True,included
unsup_polymer-insulator-upper-shackle_test_09-06-2021_DJI_0084_464,09-06-2021_DJI_0084,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/09-06-2021_DJI_0084_464.jpg,True,included
sup_polymer-insulator-upper-shackle_train_02-06-2021_DJI_0141_224,02-06-2021_DJI_0141,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/02-06-2021_DJI_0141_224.jpg,True,included
unsup_polymer-insulator-upper-shackle_test_02-06-2021_DJI_0141_224,02-06-2021_DJI_0141,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/02-06-2021_DJI_0141_224.jpg,True,included
sup_polymer-insulator-upper-shackle_train_10-06-2021_DJI_0054_622,10-06-2021_DJI_0054,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/10-06-2021_DJI_0054_622.jpg,True,included
unsup_polymer-insulator-upper-shackle_test_10-06-2021_DJI_0054_622,10-06-2021_DJI_0054,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/10-06-2021_DJI_0054_622.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_0,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_0.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_1,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_1.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_2,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_2.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_3,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_3.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_4,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_4.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_5,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_5.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_6,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_6.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_7,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_7.jpg,True,included
sup_polymer-insulator-upper-shackle_train_Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_8,Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/Fotos 19-10-2020_DJI_0085_manilha_isolador_superior_18_8.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0186_477,09-06-2021_DJI_0186,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0186_477.jpg,True,included
unsup_polymer-insulator-upper-shackle_test_09-06-2021_DJI_0186_477,09-06-2021_DJI_0186,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/09-06-2021_DJI_0186_477.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_0,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_0.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_1,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_1.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_2,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_2.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_3,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_3.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_4,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_4.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_5,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_5.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_6,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_6.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_7,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_7.jpg,True,included
sup_polymer-insulator-upper-shackle_train_09-06-2021_DJI_0483_594_8,09-06-2021_DJI_0483_594,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/09-06-2021_DJI_0483_594_8.jpg,True,included
sup_polymer-insulator-upper-shackle_train_01-06-2021_DJI_0512_149,01-06-2021_DJI_0512,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/01-06-2021_DJI_0512_149.jpg,True,included
unsup_polymer-insulator-upper-shackle_test_01-06-2021_DJI_0512_149,01-06-2021_DJI_0512,unsupervised,train,train,polymer-insulator-upper-shackle,rust,unsupervised_anomaly_detection/polymer-insulator-upper-shackle/test/rust/01-06-2021_DJI_0512_149.jpg,True,included
sup_polymer-insulator-upper-shackle_train_10-06-2021_DJI_0054_622_0,10-06-2021_DJI_0054_622,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/10-06-2021_DJI_0054_622_0.jpg,True,included
sup_polymer-insulator-upper-shackle_train_10-06-2021_DJI_0054_622_1,10-06-2021_DJI_0054_622,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/10-06-2021_DJI_0054_622_1.jpg,True,included
sup_polymer-insulator-upper-shackle_train_10-06-2021_DJI_0054_622_2,10-06-2021_DJI_0054_622,supervised,train,train,polymer-insulator-upper-shackle,corrosão,supervised_fault_classification/defect_supervised/polymer-insulator-upper-shackle/train/corrosão/10-06-2021_DJI_0054_622_2.jpg,True,included
